timestamp,budget_bytes
10.000002643000,108000.00
10.000003663000,105382.00
10.000004683000,104760.00
10.000005703000,102600.00
10.000006723000,102600.00
10.000007743000,102600.00
10.000008763000,102600.00
10.000009783000,105676.00
10.000010803000,105676.00
10.000011823000,107920.00
10.000012843000,107920.00
10.000013863000,107920.00
10.000014883000,107920.00
10.000015903000,107920.00
10.000016923000,107920.00
10.000017943000,107920.00
10.000018963000,107920.00
10.000019983000,107920.00
10.000021003000,107920.00
10.000022023000,107920.00
10.000023043000,107920.00
10.000024063000,107920.00
10.000025083000,107920.00
10.000026103000,107920.00
10.000027123000,107920.00
10.000028143000,107920.00
10.000029163000,107920.00
10.000030183000,107920.00
10.000031203000,107920.00
10.000032223000,107920.00
10.000033243000,107920.00
10.000034263000,107920.00
10.000035283000,107920.00
10.000036303000,107920.00
10.000037323000,107920.00
10.000038343000,107920.00
10.000039363000,107920.00
10.000040383000,107920.00
10.000041403000,107920.00
10.000042423000,107920.00
10.000043443000,107920.00
10.000044463000,107920.00
10.000045483000,107920.00
10.000046503000,107920.00
10.000047523000,107920.00
10.000048543000,107920.00
10.000049563000,107920.00
10.000050583000,107920.00
10.000051603000,107920.00
10.000052623000,107920.00
10.000053643000,107920.00
10.000054663000,107920.00
10.000055683000,107920.00
10.000056703000,107920.00
10.000057723000,107920.00
10.000058743000,107920.00
10.000059763000,107920.00
10.000060783000,107920.00
10.000061803000,107920.00
10.000062823000,107920.00
10.000063843000,107920.00
10.000064863000,107920.00
10.000065883000,107920.00
10.000066903000,107920.00
10.000067923000,107920.00
10.000068943000,107920.00
10.000069963000,107920.00
10.000070983000,107920.00
10.000072003000,107920.00
10.000073023000,107920.00
10.000074043000,107920.00
10.000075063000,107920.00
10.000076083000,107920.00
10.000077103000,107920.00
10.000078123000,107920.00
10.000079143000,107920.00
10.000080163000,107920.00
10.000081183000,107920.00
10.000082203000,107920.00
10.000083223000,107920.00
10.000084243000,107920.00
10.000085263000,107920.00
10.000086283000,107920.00
10.000087303000,107920.00
10.000088323000,107920.00
10.000089343000,107920.00
10.000090363000,107920.00
10.000091383000,107920.00
10.000092403000,107920.00
10.000093423000,107920.00
10.000094443000,107920.00
10.000095463000,107920.00
10.000096483000,107920.00
10.000097503000,107920.00
10.000098523000,107920.00
10.000099543000,107920.00
10.000100563000,107920.00
10.000101583000,107920.00
10.000102603000,107920.00
10.000103623000,107920.00
10.000104643000,107920.00
10.000105663000,107920.00
10.000106683000,107920.00
10.000107703000,107920.00
10.000108723000,107920.00
10.000109743000,107920.00
